,scenario_id,roaduser_id,startx_axis,starty_axis,endx_axis,endy_axis,speed,max_speed,numberofcycle,start_cycle,user_type
181,53,c73,90.0204572452687,58.86067291080025,27.16149456,22.09693641,3.529218626,7.1129149289999996,818,767,2
182,53,p193,50.0021901337212,44.39789341895597,58.013823036278794,31.20631635104403,0.675127237,0.985281106,814,779,1
183,53,p194,45.25201779307197,47.81144273152833,58.09004295692802,22.83437472847167,1.4481112230000002,1.682225461,818,787,1
184,54,c74,85.72684028054269,56.33303840613921,22.60552621,18.85965699,3.2540733910000004,7.8637223270000005,835,778,2
185,54,p291,78.7399356116624,36.515389854671625,54.03023002833759,49.66610140532838,1.025390453,1.934634185,815,771,1
186,55,c75,85.64539012960965,56.815788425040665,22.59784466,18.7102648,2.974565578,7.891661683,838,783,2
187,55,p292,68.14994816602568,28.759140364866035,66.93780691397433,56.90467299513397,1.218046934,1.587143391,819,779,1
188,55,p325,61.8370956035276,50.271579763779194,75.3807687764724,37.29445285622081,0.563481827,1.0258977390000001,848,791,1
189,56,c51,21.19255195047989,11.053894347411598,76.83313196,47.85351559,4.795333768,4.795333768,849,760,2
190,56,p189,45.99473785240497,46.413822392022745,57.16643149759503,24.212212807977252,1.003570674,1.305159631,804,744,1
191,56,p192,45.35946836241036,47.36316016842264,61.11780912758964,28.574545401577367,1.4721601530000001,1.60759992,800,773,1
192,56,p191,44.07380870700068,46.29195072935403,59.15404606299933,24.429018320645977,1.21762031,1.6124250180000002,802,764,1
193,57,c51,21.19255195047989,11.053894347411598,76.83313196,47.85351559,4.795333768,4.795333768,849,760,2
194,57,p193,50.0021901337212,44.39789341895597,58.013823036278794,31.20631635104403,0.675127237,0.985281106,814,779,1
195,57,p194,45.25201779307197,47.81144273152833,58.09004295692802,22.83437472847167,1.4481112230000002,1.682225461,818,787,1
196,57,c73,90.0204572452687,58.86067291080025,27.16149456,22.09693641,3.529218626,7.1129149289999996,818,767,2
197,58,c74,85.72684028054269,56.33303840613921,22.60552621,18.85965699,3.2540733910000004,7.8637223270000005,835,778,2
198,58,p197,46.3546698612695,47.554671548012514,58.363587848730496,22.89122568198748,1.110689972,1.6766637999999998,837,799,1
199,58,c51,21.19255195047989,11.053894347411598,76.83313196,47.85351559,4.795333768,4.795333768,849,760,2
200,59,c50,15.096820306767437,6.464060904645397,80.37113701,49.72719846,3.201789246,3.201789246,872,767,2
201,59,p197,46.3546698612695,47.554671548012514,58.363587848730496,22.89122568198748,1.110689972,1.6766637999999998,837,799,1
202,60,c50,15.096820306767437,6.464060904645397,80.37113701,49.72719846,3.201789246,3.201789246,872,767,2
203,60,p294,67.28473908005283,31.784295213776467,56.030430989947185,49.224868966223525,0.730986274,1.173515689,874,816,1
204,61,c77,83.11394932620051,53.788183428007315,25.074081600000003,20.97133021,3.9083241,5.467472423999999,867,825,2
205,61,p233,59.78590449746056,30.29135928656934,48.40274102253944,46.02181102343066,0.799910881,1.7158104930000002,857,830,1
206,61,p199,46.84965391504716,45.31080412305651,57.57976910495284,25.32719949694348,0.596248345,1.348771512,871,826,1
207,62,c78,75.35559316219056,49.468817852251,25.92677526,21.74858266,2.543395663,4.683601203,885,838,2
208,62,p328,54.915421755234874,48.98271812209372,66.13413391476513,29.617294797906276,0.836974553,1.208119215,884,840,1
209,62,p326,56.09956338577744,50.10163545480302,67.15758654422255,29.986598995196985,0.8506583409999999,1.366559114,883,841,1
210,62,p294,67.28473908005283,31.784295213776467,56.030430989947185,49.224868966223525,0.730986274,1.173515689,874,816,1
211,63,c52,15.006027592445292,7.023519268644471,80.47781272,49.89066572,4.702164778999999,5.283311004,901,851,2
212,63,p200,45.537528380568006,46.23213118197352,58.076301499432,23.984645138026476,0.89747869,1.411462045,890,850,1
213,63,p201,36.19958247434138,39.71658591000109,62.625819205658615,32.35403479999891,1.08461003,1.538648767,890,853,1
214,64,c52,15.006027592445292,7.023519268644471,80.47781272,49.89066572,4.702164778999999,5.283311004,901,851,2
215,64,p202,45.00540389315021,46.36018064175469,58.7907476768498,24.25587182824531,1.173045628,1.485226295,904,861,1
216,65,p205,46.410885270474076,45.159322880042886,50.58824055952593,19.152870899957115,0.743415987,1.655710865,943,898,1
217,65,c53,20.422110947948056,12.576174874533631,79.3851774,49.16069513,5.109462931,6.3605962620000005,956,914,2
218,65,p206,43.3993419110765,46.21889053299346,51.0606905989235,18.794991337006536,1.077991236,1.690477077,944,902,1
219,66,p209,45.04799900639405,39.881992763205936,36.88669590360595,13.541995896794067,0.5940385,1.7146755519999999,963,890,1
220,66,c55,19.460299731092952,10.53071247027978,81.58330896,50.40548126,3.454115435,5.241116667,966,926,2
221,66,p210,42.186896742990726,38.66575477679082,37.272679617009274,14.63699617320918,0.326454712,1.5613480259999999,968,904,1
222,67,p300,65.33963589355201,28.19660168326952,56.12821113644797,52.422688276730476,1.273388381,1.331540487,983,945,1
223,67,c55,19.460299731092952,10.53071247027978,81.58330896,50.40548126,3.454115435,5.241116667,966,926,2
224,68,p301,75.69328885190716,37.56144743619243,63.151439468092846,52.24420773380757,0.500627086,1.120408914,989,939,1
225,68,c54,19.22400333332318,10.434835585468306,80.67358808,49.79970583,4.384613438,4.831764365,962,921,2
226,69,p301,75.69328885190716,37.56144743619243,63.151439468092846,52.24420773380757,0.500627086,1.120408914,989,939,1
227,69,p302,80.12346785073032,35.08410746575762,60.07457869926967,54.27993342424238,1.50737033,1.605792753,993,959,1
228,69,p336,60.963480823222994,54.112767261459545,69.97381777677701,31.636294028540455,0.636310852,1.805970743,1007,970,1
229,69,p335,61.09467478194375,53.20637160845415,70.57544909805624,30.905370721545857,0.818320887,1.663416468,1008,970,1
230,69,c84,75.64310840804409,50.80155884152395,30.08320119,24.02480095,0.303470206,4.890511758,1025,957,2
231,70,p304,78.04643638097438,35.50024503766272,49.236177299025606,48.83532099233728,1.877318366,1.877318366,1012,977,1
232,70,p305,66.42733694142017,30.543985376038215,54.63982866857983,47.756442153961785,0.9283151070000001,1.034368156,1017,976,1
233,70,c57,18.11878915375815,9.997168474638384,89.39018840000001,54.89568754,3.6115102439999998,7.882268249,1006,969,2
234,71,p217,46.74567606094647,46.76857107525531,41.261933159053534,13.998554604744687,1.264987405,1.8935977830000001,1069,997,1
235,71,p218,46.04557008852015,45.847494884481605,41.60792910147985,15.277802845518394,1.322179959,1.5938770919999998,1069,999,1
236,71,c84,75.64310840804409,50.80155884152395,30.08320119,24.02480095,0.303470206,4.890511758,1025,957,2
237,72,p217,46.74567606094647,46.76857107525531,41.261933159053534,13.998554604744687,1.264987405,1.8935977830000001,1069,997,1
238,72,p218,46.04557008852015,45.847494884481605,41.60792910147985,15.277802845518394,1.322179959,1.5938770919999998,1069,999,1
239,72,c85,77.29901142645855,51.286824225375945,28.05243832,22.68360132,0.9296837379999999,5.010351824,1032,995,2
240,73,p217,46.74567606094647,46.76857107525531,41.261933159053534,13.998554604744687,1.264987405,1.8935977830000001,1069,997,1
241,73,p218,46.04557008852015,45.847494884481605,41.60792910147985,15.277802845518394,1.322179959,1.5938770919999998,1069,999,1
242,73,c86,77.84549545294782,50.413981533264746,23.47199216,19.6828482,2.450352265,5.42146287,1043,1010,2
243,74,p245,61.13236935802993,32.433244001570834,46.38798609197007,45.45757984842917,1.186258237,1.329680263,1052,1026,1
244,74,c87,81.3945605467298,53.90379835692724,30.04169623,24.22526458,2.034282136,5.856796556,1069,1011,2
245,75,p217,46.74567606094647,46.76857107525531,41.261933159053534,13.998554604744687,1.264987405,1.8935977830000001,1069,997,1
246,75,p218,46.04557008852015,45.847494884481605,41.60792910147985,15.277802845518394,1.322179959,1.5938770919999998,1069,999,1
247,75,c87,81.3945605467298,53.90379835692724,30.04169623,24.22526458,2.034282136,5.856796556,1069,1011,2
248,76,p250,32.64013899668001,9.839742071234713,39.83880037331999,41.25434343876528,1.319616649,1.628690259,1070,1023,1
249,76,p251,40.29286475367087,9.299705048247574,46.39292032632913,50.79068140175242,2.233028722,2.233028722,1070,1031,1
250,76,p246,51.839171085162334,16.595493385769437,40.574995064837665,45.53770165423056,1.729244339,1.729244339,1072,1026,1
251,76,c87,81.3945605467298,53.90379835692724,30.04169623,24.22526458,2.034282136,5.856796556,1069,1011,2
252,77,p343,56.98781081459123,49.10110152132755,66.72604427540878,32.64817246867245,0.717338907,1.129617307,1113,1069,1
253,77,c89,91.96628726850794,60.0675082687375,23.39795366,19.92465881,5.094471458,6.3693804929999995,1112,1072,2
254,78,p344,55.64876151339029,47.70971977294614,61.30781118660971,31.06826711705386,0.9153205640000001,0.995108346,1138,1100,1
255,78,c90,86.90526422319195,56.29496361319489,23.23429356,19.35656476,4.370654126,6.403738631,1129,1080,2
256,79,p315,78.7403996459602,38.39756411712546,57.963159524039796,48.987632532874535,0.9093155409999999,1.2648698729999999,1144,1085,1
257,79,c60,10.678463581383868,4.281552855649517,76.5521766,47.82636767,6.36069637,7.680904314,1121,1093,2
258,80,p344,55.64876151339029,47.70971977294614,61.30781118660971,31.06826711705386,0.9153205640000001,0.995108346,1138,1100,1
259,80,c61,15.094370000124474,8.191949864726498,77.53354921,48.01011549,5.697770622999999,5.697770622999999,1150,1102,2
260,81,p274,60.531500741479604,29.996580004089473,46.649156378520395,47.32082391591053,1.4246153559999999,1.4246153559999999,1152,1125,1
261,81,c61,15.094370000124474,8.191949864726498,77.53354921,48.01011549,5.697770622999999,5.697770622999999,1150,1102,2
262,82,p265,45.32980471405191,19.94873953928274,33.82586753594809,41.26059091071726,1.2882223309999998,1.332332728,1153,1120,1
263,82,p266,44.19342843155518,18.646423450333472,33.97406106844482,41.27360228966653,1.313491103,1.360229011,1153,1120,1
264,82,p264,45.14970925101149,14.034880429138797,33.30517440898851,42.836565910861204,1.547835361,2.052844146,1151,1118,1
265,82,c63,13.936643722397712,6.4850464706025495,78.71008653,49.084581400000005,5.149133818999999,7.273897011,1159,1111,2
266,83,c64,21.971425853446974,12.738641022919946,78.77410928,48.61011316,2.024229474,6.535578579,1173,1120,2
267,83,p221,35.60675274662046,43.30045046441208,47.17330562337954,11.095120745587916,1.25000394,2.196493488,1165,1124,1
268,84,c116,83.55429317788936,54.98805291468401,24.13578046,20.21465691,3.136657899,4.676779434,1230,1178,2
269,84,p464,53.565934736981745,45.69217997053054,71.69598211301826,34.92964028946946,0.703341715,1.114212849,1234,1191,1
270,84,p273,60.41207323061282,29.828173028721086,48.66623722938718,46.36944687127891,1.492650622,1.492650622,1212,1189,1
271,85,c117,88.70890540876017,57.70878485585634,24.41153917,20.12825144,4.61259747,6.934901947999999,1240,1212,2
272,85,p467,63.09795264709676,50.799818251117415,79.74551271290323,40.134206678882585,0.302973824,1.37803365,1264,1209,1
273,86,c118,87.89931231975211,57.333234459474184,21.47386006,18.12883612,4.243253519,8.155748935,1245,1218,2
274,86,p467,63.09795264709676,50.799818251117415,79.74551271290323,40.134206678882585,0.302973824,1.37803365,1264,1209,1
275,87,c119,90.90282413956126,59.134346548776264,24.44492539,20.39805258,4.4779785180000005,8.195655723,1249,1224,2
276,87,p467,63.09795264709676,50.799818251117415,79.74551271290323,40.134206678882585,0.302973824,1.37803365,1264,1209,1
277,88,c307,15.827882205148928,9.303542804360774,72.97178276,40.63600379,5.638861416,5.638861416,1259,1226,2
278,88,p467,63.09795264709676,50.799818251117415,79.74551271290323,40.134206678882585,0.302973824,1.37803365,1264,1209,1
279,89,c121,74.26789740033942,49.42778446865749,22.69883006,19.02040103,2.243527121,7.661448104,1302,1274,2
280,89,p350,45.99890256226254,46.53617241398325,57.903662397737456,23.50990777601675,0.870224275,1.67897823,1306,1267,1
281,89,p349,47.161614432946934,47.35523435792249,57.84099639705307,23.872745592077507,1.0510859890000002,1.597338051,1305,1267,1
282,90,c93,7.866801272870391,0.624097049760346,77.84190439,48.04017253,2.961474185,6.009364377000001,1308,1263,2
283,90,p386,61.31486919090567,29.55687821488243,48.70630555909433,46.26966700511757,1.664755805,1.689838785,1307,1287,1
284,91,c112,12.919964219275212,5.277223933768156,73.65405839,46.50852044,4.70211051,5.3434894669999995,1735,1676,2
285,91,p386,61.31486919090567,29.55687821488243,48.70630555909433,46.26966700511757,1.664755805,1.689838785,1307,1287,1
286,92,c94,12.937894840238062,5.545216120212209,76.07677538,47.43918178,5.461306811,6.085179033999999,1314,1279,2
287,92,p387,42.86010384939031,19.018745342866765,44.44273546060968,43.23825714713323,0.538895945,1.577417487,1323,1284,1
288,93,c96,15.458466072100082,7.123178393771883,78.02882963,47.69619423,2.697260304,6.760479642000001,1373,1296,2
289,93,p388,58.8709341330592,23.50927185615627,45.8787366769408,47.867735113843736,1.24795565,1.774645674,1341,1307,1
290,94,c95,11.942435264507093,4.296878009741764,77.14327929999999,47.453842,4.42100274,4.647486604,1363,1284,2
291,94,p447,60.70226731514967,29.282110874176617,55.185167674850334,49.948047985823386,1.42427174,1.521928678,1343,1319,1
292,95,c96,15.458466072100082,7.123178393771883,78.02882963,47.69619423,2.697260304,6.760479642000001,1373,1296,2
293,95,p389,38.48475023708463,15.473240560235372,51.79584066291537,49.28507525976463,1.802370101,1.802370101,1360,1306,1
294,96,c96,15.458466072100082,7.123178393771883,78.02882963,47.69619423,2.697260304,6.760479642000001,1373,1296,2
295,96,p392,58.25235168918491,24.410480288144914,46.46816556081509,46.782663251855084,1.190856269,1.5108833769999999,1367,1333,1
296,97,p394,57.18874942067312,22.184896607917768,47.13408052932688,48.478696122082226,1.436244131,1.496283069,1396,1360,1
297,97,c308,38.227617028799365,25.129864688085227,62.10426433,38.62735883,0.0013177039999999998,3.858467257,1379,1327,2
298,98,c97,20.250257799658556,10.987490765678588,77.19069561,47.09924643,3.59400134,3.59400134,1425,1312,2
299,98,p354,46.108095530853895,45.898086289529594,57.542919199146105,25.009830410470407,0.887386582,1.222642813,1403,1363,1
300,98,p355,45.23696777832687,46.19812600171585,57.23188674167313,24.241535558284152,0.890490158,1.373572745,1402,1363,1
301,98,p394,57.18874942067312,22.184896607917768,47.13408052932688,48.478696122082226,1.436244131,1.496283069,1396,1360,1
302,98,p395,57.46514969197229,23.363668142428807,47.61029977802771,48.27421660757119,1.3618713359999999,1.369812016,1403,1367,1
303,99,p437,70.4414765328208,31.76055129067258,54.0485007471792,48.65420561932741,0.870787613,1.298650987,1426,1350,1
304,99,p438,67.82550776755899,33.33056846457985,54.062853272441004,46.90861319542015,0.580936075,1.179878325,1427,1355,1
305,99,c128,82.35840327805911,54.679143451326944,25.17817723,20.924491500000002,1.82607633,7.235888611,1452,1384,2
306,100,p472,66.41020205766003,55.330995497900766,62.181187692339975,29.946978212099232,1.3124788029999999,1.3225591,1441,1395,1
307,100,p471,65.98273572599552,55.080793420672144,63.788451894004474,27.991999059327856,1.2503674359999999,1.566317184,1443,1396,1
308,100,c128,82.35840327805911,54.679143451326944,25.17817723,20.924491500000002,1.82607633,7.235888611,1452,1384,2
309,101,p472,66.41020205766003,55.330995497900766,62.181187692339975,29.946978212099232,1.3124788029999999,1.3225591,1441,1395,1
310,101,p471,65.98273572599552,55.080793420672144,63.788451894004474,27.991999059327856,1.2503674359999999,1.566317184,1443,1396,1
311,101,c99,5.248489306170272,-0.6645352114617298,75.97966608,48.28338944,7.252564126,7.252564126,1440,1382,2
312,102,p399,49.25588964016985,17.4321735640608,48.52015046983015,48.3280460359392,1.455772115,1.699863237,1454,1418,1
313,102,p400,42.322028342846544,17.61818441055147,46.13870078715346,45.39009795944853,0.855267923,1.596519756,1456,1398,1
314,102,c128,82.35840327805911,54.679143451326944,25.17817723,20.924491500000002,1.82607633,7.235888611,1452,1384,2
315,103,c100,7.305088638155331,0.6596262306146032,75.78437067,48.07664714,6.880900577999999,6.880900577999999,1464,1427,2
316,103,p473,54.62962756208203,49.025235363909424,67.08239871791797,29.69663384609057,0.8887129340000001,1.373848353,1477,1436,1
317,104,p445,74.32418278912314,32.28458972476363,56.462557320876854,53.55842840523637,1.083850531,1.7430946230000002,1548,1473,1
318,104,c104,20.426115621614166,11.414116536766535,76.52271464,46.90760107,1.966304396,3.15661099,1518,1456,2
319,105,p445,74.32418278912314,32.28458972476363,56.462557320876854,53.55842840523637,1.083850531,1.7430946230000002,1548,1473,1
320,105,c105,24.194092013610074,13.951322292295032,73.68501076,45.64792933,3.132359252,3.471445582,1525,1478,2
321,106,p445,74.32418278912314,32.28458972476363,56.462557320876854,53.55842840523637,1.083850531,1.7430946230000002,1548,1473,1
322,106,c106,13.299108346022749,5.936854379891855,74.00272804,46.08649153,5.891125302000001,5.891125302000001,1548,1492,2
323,107,p363,46.845569267272914,47.50096172898581,58.40348260272708,21.860739341014185,1.166672777,1.819672826,1575,1542,1
324,107,c131,86.96322699009625,57.64255035455252,22.74408548,19.17501284,3.207315008,9.025473001,1569,1525,2
325,108,c109,14.20120668623056,6.001642008809952,79.97057026,51.75669276,4.490563592,4.490563592,1632,1587,2
326,108,p364,49.837984441275765,46.731872006736225,55.97151330872424,23.10986378326378,0.696630278,1.652793253,1623,1562,1
327,108,p365,50.73821984245518,46.31553206447714,56.61398706754482,23.85947130552286,0.7581840679999999,1.540504044,1623,1587,1
328,108,p366,50.98806159770781,45.23431838957481,58.74211986229219,29.67025030042519,1.157189541,1.3264633829999999,1613,1590,1
329,109,c109,14.20120668623056,6.001642008809952,79.97057026,51.75669276,4.490563592,4.490563592,1632,1587,2
330,109,p476,52.21259349113499,42.9465676652709,68.54729359886501,32.295315764729104,0.9079868720000001,1.155297251,1630,1597,1
331,109,p477,51.890780227127436,43.38083017258298,69.34538680287257,32.55621505741702,1.008231637,1.213887927,1630,1597,1
332,110,p415,60.35069743352828,30.632571007294377,47.01713429647172,46.27165136270562,0.9472025940000001,1.4861603909999999,1691,1662,1
333,110,p416,60.58358677185569,31.621599468394532,48.590311228144316,45.01107496160546,0.7576620479999999,1.649992545,1688,1663,1
334,110,p417,61.48764953805929,28.975923030208335,44.48304415194071,47.60118585979166,1.5630877719999998,1.631615861,1692,1665,1
335,110,c138,86.03949466875167,55.70430295325677,24.89809357,20.55370547,4.2215963830000005,8.427343354,1693,1660,2
336,111,c111,15.100193943222438,6.970910807717121,74.58069615,46.36146948,4.394377585,4.394377585,1701,1640,2
337,111,p415,60.35069743352828,30.632571007294377,47.01713429647172,46.27165136270562,0.9472025940000001,1.4861603909999999,1691,1662,1
338,111,p416,60.58358677185569,31.621599468394532,48.590311228144316,45.01107496160546,0.7576620479999999,1.649992545,1688,1663,1
339,111,p417,61.48764953805929,28.975923030208335,44.48304415194071,47.60118585979166,1.5630877719999998,1.631615861,1692,1665,1
340,111,p375,50.699042934222234,45.436847976624385,58.889323675777774,29.298419223375618,0.8888405159999999,1.3785548109999999,1684,1655,1
341,111,p376,50.751723681302295,47.820846341659866,56.7030789386977,24.103701848340133,0.901108391,1.794344076,1686,1653,1
342,112,p478,60.6956972719379,50.288032398144246,74.70201571806209,35.180017381855755,0.22908184,1.583432186,1712,1671,1
343,112,c140,81.59223891765446,54.24975233287663,24.89750928,20.77722231,1.931455405,7.143488652,1750,1673,2
344,113,c112,12.919964219275212,5.277223933768156,73.65405839,46.50852044,4.70211051,5.3434894669999995,1735,1676,2
345,113,p458,80.99979938209803,34.88276657007663,58.56517636790197,50.81909098992336,1.272486657,1.5341273709999999,1743,1685,1
346,114,p461,76.03643903749061,36.74431872172261,57.5082068725094,51.34515187827739,1.14707036,1.14707036,1768,1729,1
347,114,c141,80.51052739592343,53.70177920826009,23.00410129,19.34656857,0.7765767379999999,9.529328657,1774,1702,2
348,115,c166,84.17742322234932,55.01677982203771,24.17319712,19.81690612,1.8030306790000001,7.641244895,1846,1791,2
349,115,p553,55.62502386664804,20.741079390730295,47.73129758335195,47.22161763926971,1.124425548,1.4083602119999998,1833,1779,1
350,115,p554,54.97887888247532,20.156144063426147,47.19358890752468,46.248187076573856,1.065810456,1.476234509,1832,1779,1
351,115,p555,51.883570588590935,20.489533116921553,52.04627575140907,48.484077923078445,1.7414083280000001,1.7414083280000001,1826,1791,1
352,115,p481,46.56525804626096,49.218441050803875,58.41745103373904,21.903803919196115,1.56633923,1.817919389,1836,1805,1
353,115,p482,45.81883521155872,49.210222861213005,58.14413861844129,21.256709798787,1.411413512,1.8892537930000002,1837,1805,1
354,116,p481,46.56525804626096,49.218441050803875,58.41745103373904,21.903803919196115,1.56633923,1.817919389,1836,1805,1
355,116,p482,45.81883521155872,49.210222861213005,58.14413861844129,21.256709798787,1.411413512,1.8892537930000002,1837,1805,1
356,116,c302,36.24532913658563,19.583522381071706,87.27405975,53.63723107,1.225744342,4.871529382,1860,1802,2
357,116,p556,56.91264753858141,19.02832743797628,47.19063657141859,46.95196060202372,1.4299496390000002,1.4744651819999999,1843,1802,1
358,116,p557,55.71009720845371,18.4877488659307,46.88900100154629,47.4569243540693,1.348411315,1.5153949480000002,1844,1802,1
359,117,c302,36.24532913658563,19.583522381071706,87.27405975,53.63723107,1.225744342,4.871529382,1860,1802,2
360,117,p630,66.99678304547672,54.51673529857463,66.72210297452328,31.47707499142537,0.9506115959999999,1.213156125,1855,1806,1
361,117,p631,65.43323802248297,53.52178233563526,68.02638394751703,33.10222323436474,0.564495016,1.151394634,1857,1807,1
